# Pathway Id	Pathway Name	Gene Id	Gene Name	Perturbation	Accumulator	pValue
path:hsa04310	Wnt signaling pathway - Enriched	7089	TLE2	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-181d-5p	hsa-miR-181d-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-301a-3p	hsa-miR-301a-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-130b-3p	hsa-miR-130b-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-497-3p	hsa-miR-497-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-34b-5p	hsa-miR-34b-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-9-3p	hsa-miR-9-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	83439	TCF7L1	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-27a-5p	hsa-miR-27a-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-29b-3p	hsa-miR-29b-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-605-3p	hsa-miR-605-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-335-5p	hsa-miR-335-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	284654	RSPO1	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-20b-3p	hsa-miR-20b-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-17-3p	hsa-miR-17-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	4920	ROR2	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-182-3p	hsa-miR-182-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-616-5p	hsa-miR-616-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-1275	hsa-miR-1275	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-151a-5p	hsa-miR-151a-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	7091	TLE4	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-let-7f-1-3p	hsa-let-7f-1-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	7090	TLE3	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	8061	FOSL1	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-28-3p	hsa-miR-28-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-320a	hsa-miR-320a	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-193b-3p	hsa-miR-193b-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-562	hsa-miR-562	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-302b-5p	hsa-miR-302b-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-485-5p	hsa-miR-485-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	84870	RSPO3	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-16-5p	hsa-miR-16-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-218-5p	hsa-miR-218-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-206	hsa-miR-206	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-126-5p	hsa-miR-126-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	3725	JUN	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-149-3p	hsa-miR-149-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	59343	SENP2	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	29964	PRICKLE4	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-34b-3p	hsa-miR-34b-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-9-5p	hsa-miR-9-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-599	hsa-miR-599	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-27a-3p	hsa-miR-27a-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-302a-5p	hsa-miR-302a-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-708-5p	hsa-miR-708-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-182-5p	hsa-miR-182-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-20b-5p	hsa-miR-20b-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-324-3p	hsa-miR-324-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-137-3p	hsa-miR-137-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-34a-5p	hsa-miR-34a-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-380-5p	hsa-miR-380-5p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-346	hsa-miR-346	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	81029	WNT5B	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	2535	FZD2	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-29c-3p	hsa-miR-29c-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-302b-3p	hsa-miR-302b-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-126-3p	hsa-miR-126-3p	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-107	hsa-miR-107	0.0	0.0	1.0
path:hsa04310	Wnt signaling pathway - Enriched	hsa-miR-590-3p	hsa-miR-590-3p	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	113612	CYP2U1	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	cpd:C00162	Fatty acid	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	BRCA1	BRCA1	-1.23	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	hsa-miR-155-5p	hsa-miR-155-5p	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	23205	ACSBG1	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	cpd:C00249	Hexadecanoic acid	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	126129	CPT1C	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	1376	CPT2	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	1892	ECHS1	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	1375	CPT1B	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	cpd:C05258	(S)-3-Hydroxyhexadecanoyl-CoA	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	hsa-miR-548a-3p	hsa-miR-548a-3p	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	cpd:C05259	3-Oxopalmitoyl-CoA	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	51	ACOX1	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	10455	ECI2	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	cpd:C00527	Glutaryl-CoA	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	cpd:C05261	3-Oxotetradecanoyl-CoA	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	cpd:C05262	(S)-3-Hydroxydodecanoyl-CoA	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	hsa-miR-370-3p	hsa-miR-370-3p	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	cpd:C05263	3-Oxododecanoyl-CoA	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	cpd:C05264	(S)-Hydroxydecanoyl-CoA	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	cpd:C05265	3-Oxodecanoyl-CoA	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	cpd:C05266	(S)-3-Hydroxyoctanoyl-CoA	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	cpd:C05267	3-Oxooctanoyl-CoA	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	cpd:C05268	(S)-Hydroxyhexanoyl-CoA	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	cpd:C02990	L-Palmitoylcarnitine	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	cpd:C00010	CoA	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	cpd:C02593	Tetradecanoyl-CoA	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	cpd:C05260	(S)-3-Hydroxytetradecanoyl-CoA	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	cpd:C00136	Butanoyl-CoA	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	124	ADH1A	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	125	ADH1B	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	126	ADH1C	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	cpd:C01144	(S)-3-Hydroxybutanoyl-CoA	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	127	ADH4	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	cpd:C00332	Acetoacetyl-CoA	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	128	ADH5	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	cpd:C05269	3-Oxohexanoyl-CoA	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	2639	GCDH	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	cpd:C01944	Octanoyl-CoA	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	cpd:C05272	trans-Hexadec-2-enoyl-CoA	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	8310	ACOX3	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	cpd:C05273	trans-Tetradec-2-enoyl-CoA	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	cpd:C05274	Decanoyl-CoA	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	cpd:C05275	trans-Dec-2-enoyl-CoA	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	cpd:C05276	trans-Oct-2-enoyl-CoA	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	cpd:C05279	trans,cis-Lauro-2,6-dienoyl-CoA	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	130	ADH6	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	cpd:C05270	Hexanoyl-CoA	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	hsa-miR-9-5p	hsa-miR-9-5p	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	cpd:C05271	trans-Hex-2-enoyl-CoA	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	131	ADH7	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	23305	ACSL6	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	cpd:C01832	Lauroyl-CoA	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	hsa-miR-26a-1-3p	hsa-miR-26a-1-3p	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	1632	ECI1	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	cpd:C00226	Primary alcohol	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	cpd:C00024	Acetyl-CoA	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	217	ALDH2	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	219	ALDH1B1	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	30	ACAA1	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	51703	ACSL5	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	33	ACADL	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	2180	ACSL1	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	34	ACADM	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	35	ACADS	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	36	ACADSB	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	37	ACADVL	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	38	ACAT1	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	39	ACAT2	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	1374	CPT1A	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	hsa-miR-205-5p	hsa-miR-205-5p	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	cpd:C03221	2-trans-Dodecenoyl-CoA	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	3033	HADH	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	ISG15	ISG15	2.25	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	3032	HADHB	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	3030	HADHA	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	cpd:C05280	cis,cis-3,6-Dodecadienoyl-CoA	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	2182	ACSL4	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	81616	ACSBG2	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	cpd:C00071	Aldehyde	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	2181	ACSL3	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	hsa-miR-34a-5p	hsa-miR-34a-5p	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	cpd:C03547	omega-Hydroxy fatty acid	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	1962	EHHADH	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	10449	ACAA2	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	223	ALDH9A1	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	224	ALDH3A2	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	cpd:C00154	Palmitoyl-CoA	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	501	ALDH7A1	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	cpd:C00877	Crotonoyl-CoA	0.0	0.0	1.0
path:hsa00071	Fatty acid degradation - Enriched	hsa-miR-33a-5p	hsa-miR-33a-5p	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	100506658	OCLN	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	hsa-miR-7-5p	hsa-miR-7-5p	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	hsa-miR-133b	hsa-miR-133b	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	hsa-miR-137	hsa-miR-137	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	hsa-miR-30c-5p	hsa-miR-30c-5p	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	hsa-miR-499a-5p	hsa-miR-499a-5p	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	hsa-miR-193a-3p	hsa-miR-193a-3p	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	hsa-miR-375	hsa-miR-375	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	hsa-miR-337-3p	hsa-miR-337-3p	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	hsa-miR-486-5p	hsa-miR-486-5p	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	83593	RASSF5	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	11069	RAPGEF4	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	hsa-miR-146a-5p	hsa-miR-146a-5p	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	10411	RAPGEF3	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	137075	CLDN23	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	hsa-miR-142-5p	hsa-miR-142-5p	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	hsa-miR-200a-5p	hsa-miR-200a-5p	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	hsa-miR-211-5p	hsa-miR-211-5p	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	hsa-miR-584-5p	hsa-miR-584-5p	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	hsa-miR-24-3p	hsa-miR-24-3p	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	hsa-miR-487a-3p	hsa-miR-487a-3p	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	hsa-miR-372-5p	hsa-miR-372-5p	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	hsa-miR-519d-3p	hsa-miR-519d-3p	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	24146	CLDN15	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	9073	CLDN8	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	9071	CLDN10	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	hsa-miR-767-5p	hsa-miR-767-5p	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	hsa-miR-503-5p	hsa-miR-503-5p	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	9076	CLDN1	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	9074	CLDN6	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	hsa-miR-34c-5p	hsa-miR-34c-5p	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	9075	CLDN2	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	5829	PXN	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	hsa-miR-223-3p	hsa-miR-223-3p	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	hsa-miR-204-5p	hsa-miR-204-5p	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	hsa-miR-200b-3p	hsa-miR-200b-3p	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	hsa-miR-24-2-5p	hsa-miR-24-2-5p	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	hsa-miR-31-3p	hsa-miR-31-3p	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	hsa-miR-183-3p	hsa-miR-183-3p	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	6494	SIPA1	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	hsa-miR-212-3p	hsa-miR-212-3p	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	hsa-miR-101-5p	hsa-miR-101-5p	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	hsa-miR-98-5p	hsa-miR-98-5p	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	hsa-miR-373-3p	hsa-miR-373-3p	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	hsa-miR-142-3p	hsa-miR-142-3p	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	9080	CLDN9	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	hsa-miR-17-5p	hsa-miR-17-5p	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	hsa-miR-200a-3p	hsa-miR-200a-3p	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	53842	CLDN22	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	5295	PIK3R1	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	5175	PECAM1	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	5296	PIK3R2	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	hsa-miR-10b-5p	hsa-miR-10b-5p	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	6387	CXCL12	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	hsa-miR-744-5p	hsa-miR-744-5p	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	1495	CTNNA1	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	hsa-miR-194-5p	hsa-miR-194-5p	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	hsa-miR-150-3p	hsa-miR-150-3p	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	5290	PIK3CA	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	hsa-miR-34c-3p	hsa-miR-34c-3p	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	5291	PIK3CB	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	hsa-miR-451a	hsa-miR-451a	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	5293	PIK3CD	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	hsa-miR-28-5p	hsa-miR-28-5p	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	hsa-miR-141-5p	hsa-miR-141-5p	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	387	RHOA	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	1003	CDH5	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	1366	CLDN7	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	1365	CLDN3	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	1364	CLDN4	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	hsa-miR-183-5p	hsa-miR-183-5p	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	5600	MAPK11	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	hsa-miR-31-5p	hsa-miR-31-5p	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	4633	MYL2	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	5603	MAPK13	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	4636	MYL5	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	hsa-miR-124-5p	hsa-miR-124-5p	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	hsa-miR-33a-5p	hsa-miR-33a-5p	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	hsa-miR-1256	hsa-miR-1256	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	7122	CLDN5	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	3683	ITGAL	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	hsa-miR-15a-3p	hsa-miR-15a-3p	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	3684	ITGAM	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	2909	ARHGAP35	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	hsa-miR-101-3p	hsa-miR-101-3p	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	hsa-miR-184	hsa-miR-184	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	BRCA1	BRCA1	-1.23	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	hsa-miR-155-5p	hsa-miR-155-5p	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	394	ARHGAP5	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	hsa-miR-30e-3p	hsa-miR-30e-3p	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	1499	CTNNB1	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	hsa-miR-517c-3p	hsa-miR-517c-3p	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	hsa-miR-362-3p	hsa-miR-362-3p	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	hsa-miR-494-3p	hsa-miR-494-3p	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	1496	CTNNA2	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	3676	ITGA4	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	hsa-miR-1303	hsa-miR-1303	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	hsa-miR-200c-3p	hsa-miR-200c-3p	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	51208	CLDN18	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	hsa-miR-199a-3p	hsa-miR-199a-3p	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	hsa-miR-608	hsa-miR-608	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	hsa-miR-181a-5p	hsa-miR-181a-5p	0.0	0.0	1.0
path:hsa04670	Leukocyte transendothelial migration - Enriched	hsa-miR-1-3p	hsa-miR-1-3p	0.0	0.0	1.0
