Organism	Node	Score
Rat	406053	0
Rat	293070	0
Rat	294161	0
Rat	501698	0
Rat	686677	0
Rat	405199	0
Rat	406046	0
Rat	100359873	0
Rat	405192	0
Rat	294166	0
Rat	405191	0
Rat	405194	0
Rat	405193	0
Rat	405196	0
Rat	294162	0
Rat	405198	0
Rat	406045	0
Rat	294164	0
Rat	406044	0
Rat	684471	0
Rat	293081	0
Rat	293083	0
Rat	405190	0
Rat	302087	0
Rat	304026	0
Rat	405189	0
Rat	405188	0
Rat	406035	0
Rat	406039	0
Rat	366793	0
Rat	405181	0
Rat	686660	0
Rat	405180	0
Rat	405183	0
Rat	405182	0
Rat	293085	0
Rat	405185	0
Rat	294175	0
Rat	405186	0
Rat	293091	0
Rat	294183	0
Rat	294109	0
Rat	293258	0
Rat	293257	0
Rat	404920	0
Rat	293253	0
Rat	293256	0
Rat	293255	0
Rat	293250	0
Rat	293251	0
Rat	502357	0
Rat	366798	0
Rat	366797	0
Rat	366799	0
Rat	293268	0
Rat	408031	0
Rat	408030	0
Rat	293260	0
Rat	293263	0
Rat	293262	0
Rat	688657	0
Rat	499237	0
Rat	404903	0
Rat	404904	0
Rat	308853	0
Rat	293279	0
Rat	298724	0
Rat	293278	0
Rat	293271	0
Rat	293273	0
Rat	293281	0
Rat	293280	0
Rat	686209	0
Rat	302041	0
Rat	302045	0
Rat	294138	0
Rat	366112	0
Rat	366111	0
Rat	298734	0
Rat	298733	0
Rat	293289	0
Rat	293282	0
Rat	293285	0
Rat	366103	0
Rat	366102	0
Rat	366105	0
Rat	366104	0
Rat	366109	0
Rat	366108	0
Rat	405134	0
Rat	405133	0
Rat	405375	0
Rat	103693383	0
Rat	405136	0
Rat	405378	0
Rat	366121	0
Rat	405138	0
Rat	366120	0
Rat	366362	0
Rat	405137	0
Rat	366123	0
Rat	288789	0
Rat	366122	0
Rat	405139	0
Rat	315573	0
Rat	315571	0
Rat	315572	0
Rat	405130	0
Rat	405372	0
Rat	405371	0
Rat	405132	0
Rat	405374	0
Rat	405373	0
Rat	684403	0
Rat	366114	0
Rat	366113	0
Rat	366116	0
Rat	366118	0
Rat	288790	0
Rat	288792	0
Rat	288795	0
Rat	405123	0
Rat	405365	0
Rat	405122	0
Rat	405364	0
Rat	288797	0
Rat	405125	0
Rat	302027	0
Rat	405124	0
Rat	405366	0
Rat	405127	0
Rat	288798	0
Rat	405126	0
Rat	405129	0
Rat	405128	0
Rat	405121	0
Rat	405363	0
Rat	405120	0
Rat	405362	0
Rat	405119	0
Rat	405112	0
Rat	287232	0
Rat	405111	0
Rat	405353	0
Rat	405114	0
Rat	405356	0
Rat	405113	0
Rat	405355	0
Rat	287237	0
Rat	405116	0
Rat	287236	0
Rat	405115	0
Rat	405357	0
Rat	405118	0
Rat	405117	0
Rat	405110	0
Rat	405352	0
Rat	405351	0
Rat	366377	0
Rat	405108	0
Rat	287480	0
Rat	287240	0
Rat	287481	0
Rat	287000	0
Rat	287484	0
Rat	287241	0
Rat	287002	0
Rat	405101	0
Rat	287001	0
Rat	405100	0
Rat	366152	0
Rat	405103	0
Rat	405345	0
Rat	287245	0
Rat	287487	0
Rat	366151	0
Rat	405344	0
Rat	405105	0
Rat	287247	0
Rat	287489	0
Rat	405346	0
Rat	405107	0
Rat	405349	0
Rat	405106	0
Rat	405341	0
Rat	405340	0
Rat	500780	0
Rat	405339	0
Rat	302254	0
Rat	405178	0
Rat	405177	0
Rat	406024	0
Rat	100909996	0
Rat	294188	0
Rat	311173	0
Rat	405172	0
Rat	405171	0
Rat	311175	0
Rat	405174	0
Rat	406021	0
Rat	405173	0
Rat	294187	0
Rat	294186	0
Rat	405175	0
Rat	294190	0
Rat	405167	0
Rat	406014	0
Rat	405166	0
Rat	406013	0
Rat	405169	0
Rat	406016	0
Rat	405168	0
Rat	406015	0
Rat	406018	0
Rat	311180	0
Rat	405160	0
Rat	686641	0
Rat	294196	0
Rat	406010	0
Rat	316633	0
Rat	102555599	0
Rat	294198	0
Rat	405165	0
Rat	406012	0
Rat	405164	0
Rat	406011	0
Rat	311179	0
Rat	291929	0
Rat	405398	0
Rat	406003	0
Rat	406002	0
Rat	367032	0
Rat	405158	0
Rat	406005	0
Rat	406004	0
Rat	406008	0
Rat	405390	0
Rat	405150	0
Rat	405392	0
Rat	405391	0
Rat	405152	0
Rat	405393	0
Rat	405396	0
Rat	406001	0
Rat	406000	0
Rat	405387	0
Rat	405144	0
Rat	405386	0
Rat	405147	0
Rat	405389	0
Rat	405146	0
Rat	405388	0
Rat	405148	0
Rat	499860	0
Rat	405383	0
Rat	502755	0
Rat	405140	0
Rat	405143	0
Rat	405142	0
Rat	405384	0
Rat	502758	0
Rat	102557552	0
Rat	304633	0
Rat	499858	0
Rat	362821	0
Rat	499857	0
Rat	295914	0
Rat	300599	0
Rat	687082	0
Rat	295910	0
Rat	289239	0
Rat	687088	0
Rat	289240	0
Rat	295919	0
Rat	289241	0
Rat	295917	0
Rat	289247	0
Rat	687092	0
Rat	687097	0
Rat	289250	0
Rat	289251	0
Rat	405999	0
Rat	289254	0
Rat	289255	0
Rat	287077	0
Rat	290005	0
Rat	300577	0
Rat	290006	0
Rat	405991	0
Rat	293759	0
Rat	405994	0
Rat	290008	0
Rat	300576	0
Rat	290001	0
Rat	405996	0
Rat	290002	0
Rat	405995	0
Rat	290003	0
Rat	405998	0
Rat	405997	0
Rat	405990	0
Rat	687065	0
Rat	363826	0
Rat	287080	0
Rat	287082	0
Rat	404899	0
Rat	287081	0
Rat	300581	0
Rat	405988	0
Rat	287084	0
Rat	287083	0
Rat	289260	0
Rat	287086	0
Rat	290009	0
Rat	287088	0
Rat	300583	0
Rat	404891	0
Rat	300589	0
Rat	404892	0
Rat	405980	0
Rat	290018	0
Rat	404893	0
Rat	405983	0
Rat	293769	0
Rat	404894	0
Rat	405982	0
Rat	293764	0
Rat	404895	0
Rat	405985	0
Rat	293763	0
Rat	404896	0
Rat	405984	0
Rat	404897	0
Rat	405987	0
Rat	293765	0
Rat	404898	0
Rat	405986	0
Rat	290010	0
Rat	293762	0
Rat	293761	0
Rat	287090	0
Rat	287093	0
Rat	404888	0
Rat	404889	0
Rat	405977	0
Rat	288184	0
Rat	288183	0
Rat	288186	0
Rat	300595	0
Rat	288185	0
Rat	288187	0
Rat	405332	0
Rat	287496	0
Rat	405334	0
Rat	300554	0
Rat	405333	0
Rat	287259	0
Rat	405336	0
Rat	405335	0
Rat	300557	0
Rat	300558	0
Rat	405337	0
Rat	405330	0
Rat	298396	0
Rat	298394	0
Rat	363606	0
Rat	363608	0
Rat	405328	0
Rat	287262	0
Rat	300566	0
Rat	405321	0
Rat	300567	0
Rat	300565	0
Rat	405322	0
Rat	300568	0
Rat	298397	0
Rat	405318	0
Rat	405319	0
Rat	300573	0
Rat	405312	0
Rat	405311	0
Rat	302958	0
Rat	405314	0
Rat	300538	0
Rat	405313	0
Rat	405316	0
Rat	290202	0
Rat	405315	0
Rat	100911571	0
Rat	405307	0
Rat	405306	0
Rat	300540	0
Rat	100911583	0
Rat	405301	0
Rat	295902	0
Rat	300548	0
Rat	405303	0
Rat	295900	0
Rat	300549	0
Rat	405305	0
Rat	405304	0
Rat	364726	0
Rat	363639	0
Rat	553106	0
Rat	691368	0
Rat	103689958	0
Rat	295907	0
Rat	300551	0
Rat	300552	0
Rat	293339	0
Rat	293338	0
Rat	295758	0
Rat	295759	0
Rat	404840	0
Rat	293334	0
Rat	404841	0
Rat	295754	0
Rat	404842	0
Rat	405932	0
Rat	293336	0
Rat	404843	0
Rat	405931	0
Rat	293330	0
Rat	293333	0
Rat	295750	0
Rat	295751	0
Rat	309574	0
Rat	364979	0
Rat	404833	0
Rat	405923	0
Rat	404834	0
Rat	363640	0
Rat	404835	0
Rat	405925	0
Rat	405924	0
Rat	309578	0
Rat	363642	0
Rat	405927	0
Rat	405926	0
Rat	404839	0
Rat	405929	0
Rat	405928	0
Rat	301611	0
Rat	295769	0
Rat	301610	0
Rat	295767	0
Rat	295768	0
Rat	404830	0
Rat	295765	0
Rat	300524	0
Rat	404831	0
Rat	405921	0
Rat	295766	0
Rat	300525	0
Rat	404832	0
Rat	405920	0
Rat	293342	0
Rat	295763	0
Rat	300529	0
Rat	291161	0
Rat	293340	0
Rat	405919	0
Rat	309583	0
Rat	404822	0
Rat	405912	0
Rat	405911	0
Rat	404824	0
Rat	405914	0
Rat	404825	0
Rat	405913	0
Rat	404826	0
Rat	405916	0
Rat	404827	0
Rat	405915	0
Rat	404828	0
Rat	405918	0
Rat	404829	0
Rat	405917	0
Rat	293357	0
Rat	293599	0
Rat	294204	0
Rat	293598	0
Rat	294203	0
Rat	295776	0
Rat	404820	0
Rat	405910	0
Rat	293358	0
Rat	404821	0
Rat	293353	0
Rat	293595	0
Rat	293594	0
Rat	293355	0
Rat	293597	0
Rat	295772	0
Rat	293596	0
Rat	293590	0
Rat	295771	0
Rat	291172	0
Rat	293351	0
Rat	293350	0
Rat	404819	0
Rat	405909	0
Rat	405908	0
Rat	404811	0
Rat	404812	0
Rat	404813	0
Rat	404814	0
Rat	404815	0
Rat	404816	0
Rat	405904	0
Rat	404817	0
Rat	405907	0
Rat	404818	0
Rat	405906	0
Rat	293368	0
Rat	293367	0
Rat	293369	0
Rat	404810	0
Rat	293364	0
Rat	295786	0
Rat	293365	0
Rat	295781	0
Rat	293362	0
Rat	293361	0
Rat	404808	0
Rat	404809	0
Rat	404800	0
Rat	404802	0
Rat	404803	0
Rat	404804	0
Rat	404880	0
Rat	405970	0
Rat	404881	0
Rat	404882	0
Rat	405972	0
Rat	295715	0
Rat	405971	0
Rat	295712	0
Rat	404884	0
Rat	405974	0
Rat	295713	0
Rat	404885	0
Rat	295710	0
Rat	405976	0
Rat	295711	0
Rat	405975	0
Rat	293773	0
Rat	288190	0
Rat	404877	0
Rat	405967	0
Rat	288192	0
Rat	404878	0
Rat	405966	0
Rat	404879	0
Rat	405969	0
Rat	405968	0
Rat	288196	0
Rat	288199	0
Rat	288198	0
Rat	295719	0
Rat	293305	0
Rat	293789	0
Rat	295728	0
Rat	404870	0
Rat	295725	0
Rat	404871	0
Rat	405961	0
Rat	404872	0
Rat	293302	0
Rat	295723	0
Rat	405963	0
Rat	293301	0
Rat	293785	0
Rat	295724	0
Rat	293304	0
Rat	293788	0
Rat	295721	0
Rat	404875	0
Rat	405965	0
Rat	293303	0
Rat	404876	0
Rat	405964	0
Rat	293781	0
Rat	295720	0
Rat	364306	0
Rat	361033	0
Rat	404866	0
Rat	405956	0
Rat	404867	0
Rat	405955	0
Rat	404868	0
Rat	404869	0
Rat	405957	0
Rat	293309	0
Rat	293316	0
Rat	295739	0
Rat	293319	0
Rat	295736	0
Rat	404860	0
Rat	405950	0
Rat	293318	0
Rat	404861	0
Rat	295734	0
Rat	404862	0
Rat	405952	0
Rat	293312	0
Rat	295735	0
Rat	404863	0
Rat	405951	0
Rat	293315	0
Rat	295732	0
Rat	405954	0
Rat	100912028	0
Rat	293314	0
Rat	405953	0
Rat	293793	0
Rat	295730	0
Rat	293794	0
Rat	404855	0
Rat	404856	0
Rat	405944	0
Rat	365885	0
Rat	405947	0
Rat	404858	0
Rat	405946	0
Rat	100361194	0
Rat	404859	0
Rat	405949	0
Rat	405948	0
Rat	293328	0
Rat	293327	0
Rat	295747	0
Rat	293329	0
Rat	295748	0
Rat	290056	0
Rat	405941	0
Rat	295746	0
Rat	404852	0
Rat	405940	0
Rat	295743	0
Rat	404853	0
Rat	405943	0
Rat	293325	0
Rat	295744	0
Rat	405942	0
Rat	295741	0
Rat	290055	0
Rat	293321	0
Rat	290050	0
Rat	404844	0
Rat	405934	0
Rat	405933	0
Rat	404846	0
Rat	405936	0
Rat	404847	0
Rat	405935	0
Rat	365413	0
Rat	404848	0
Rat	404849	0
Rat	405937	0
Rat	405939	0
Rat	24417	0
Rat	cpd:C02265	0
Rat	499367	0
Rat	293937	0
Rat	24947	0
Rat	289606	0
Rat	79246	0
Rat	58963	0
Rat	100362565	0
Rat	dr:D08836	0
Rat	cpd:C12284	0
Rat	29319	0
Rat	cpd:C05651	0
Rat	cpd:C05653	0
Rat	cpd:C01252	0
Rat	cpd:C02220	0
Rat	cpd:C00643	0
Rat	cpd:C05660	0
Rat	685750	0
Rat	cpd:C00108	0
Rat	cpd:C05636	0
Rat	cpd:C05637	0
Rat	cpd:C05638	0
Rat	cpd:C05639	0
Rat	cpd:C06212	0
Rat	cpd:C05640	0
Rat	cpd:C06213	0
Rat	cpd:C05642	0
Rat	cpd:C03824	0
Rat	cpd:C00398	0
Rat	cpd:C05643	0
Rat	cpd:C05645	0
Rat	cpd:C05647	0
Rat	cpd:C05648	0
Rat	171385	0
Rat	cpd:C00954	0
Rat	cpd:C00637	0
Rat	cpd:C15632	0
Rat	cpd:C05502	0
Rat	chebi:76591	0
Rat	497941	0
Rat	25740	0
Rat	266705	0
Rat	406865	0
Rat	100361138	0
Rat	54248	0
Rat	688705	0
Rat	25666	0
Rat	54320	0
Rat	497978	0
Rat	81821	0
Rat	140866	0
Rat	81637	0
Rat	103690878	0
Rat	25130	0
Rat	500629	0
Rat	25061	0
Rat	58838	0
Rat	114203	0
Rat	84469	0
Rat	24887	0
Rat	81525	0
Rat	360500	0
Rat	117089	0
Rat	170820	0
Rat	308577	0
Rat	26200	0
Rat	684509	0
Rat	296658	0
Rat	29478	0
Rat	100362331	0
Rat	691001	0
Rat	24419	0
Rat	29548	0
Rat	29547	0
Rat	29546	0
Rat	24416	0
Rat	24415	0
Rat	60590	0
Rat	171093	0
Rat	29559	0
Rat	78957	0
Rat	298521	0
Rat	54257	0
Rat	24407	0
Rat	24406	0
Rat	65040	0
Rat	81672	0
Rat	cpd:C21939	0
Rat	cpd:C04088	0
Rat	cpd:C16180	0
Rat	cpd:C16221	0
Rat	cpd:C16220	0
Rat	cpd:C21937	0
Rat	cpd:C21935	0
Rat	cpd:C02249	0
Rat	cpd:C01203	0
Rat	cpd:C16530	0
Rat	cpd:C16374	0
Rat	cpd:C16388	0
Rat	cpd:C16389	0
Rat	cpd:C16387	0
Rat	cpd:C00412	0
Rat	cpd:C16160	0
Rat	cpd:C16161	0
Rat	cpd:C16167	0
Rat	cpd:C16164	0
Rat	cpd:C16216	0
Rat	cpd:C16179	0
Rat	cpd:C16173	0
Rat	58977	0
Rat	25101	0
Rat	24693	0
Rat	140674	0
Rat	29430	0
Rat	65187	0
Rat	29689	0
Rat	84587	0
Rat	81658	0
Rat	29694	0
Rat	65191	0
Rat	24898	0
Rat	311024	0
Rat	50686	0
Rat	29657	0
Rat	192349	0
Rat	25432	0
Rat	60447	0
Rat	192215	0
Rat	24784	0
Rat	24783	0
Rat	24785	0
Rat	363115	0
Rat	311651	0
Rat	cpd:C05598	0
Rat	cpd:C00582	0
Rat	cpd:C02763	0
Rat	cpd:C05852	0
Rat	cpd:C07086	0
Rat	309227	0
Rat	cpd:C16359	0
Rat	cpd:C16358	0
Rat	290681	0
Rat	cpd:C07480	0
Rat	114768	0
Rat	cpd:C16355	0
Rat	cpd:C16356	0
Rat	cpd:C16353	0
Rat	cpd:C16362	0
Rat	cpd:C16360	0
Rat	cpd:C16361	0
Rat	293613	0
Rat	cpd:C04640	0
Rat	cpd:C00603	0
Rat	140929	0
Rat	cpd:C02350	0
Rat	cpd:C00053	0
Rat	cpd:C01260	0
Rat	246758	0
Rat	361752	0
Rat	cpd:C22500	0
Rat	308776	0
Rat	363272	0
Rat	81744	0
Rat	cpd:C04677	0
Rat	308758	0
Rat	309962	0
Rat	cpd:C22395	0
Rat	684055	0
Rat	60398	0
Rat	cpd:C11821	0
Rat	cpd:C04051	0
Rat	cpd:C01228	0
Rat	cpd:C00499	0
Rat	cpd:C04734	0
Rat	cpd:C12248	0
Rat	cpd:C03090	0
Rat	297998	0
Rat	cpd:C04751	0
Rat	cpd:C03838	0
Rat	245708	0
Rat	cpd:C04376	0
Rat	cpd:C04494	0
Rat	cpd:C00224	0
Rat	cpd:C04823	0
Rat	cpd:C22499	0
Rat	cpd:C04392	0
Rat	310664	0
Rat	cpd:C06197	0
Rat	301261	0
Rat	114248	0
Rat	cpd:C03373	0
Rat	cpd:C22443	0
Rat	cpd:C22442	0
Rat	cpd:C22441	0
Rat	288937	0
Rat	291085	0
Rat	171016	0
Rat	56611	0
Rat	60325	0
Rat	81778	0
Rat	29366	0
Rat	681544	0
Rat	cpd:C08320	0
Rat	114629	0
Rat	64037	0
Rat	117100	0
Rat	360539	0
Rat	cpd:C06943	0
Rat	cpd:C00725	0
Rat	296578	0
Rat	295245	0
Rat	25239	0
Rat	65039	0
Rat	291582	0
Rat	362861	0
Rat	25693	0
Rat	85426	0
Rat	294341	0
Rat	309131	0
Rat	84484	0
Rat	117261	0
Rat	64522	0
Rat	501925	0
Rat	25551	0
Rat	chebi:31941	0
Rat	289459	0
Rat	29440	0
Rat	chebi:90799	0
Rat	308028	0
Rat	363985	0
Rat	499462	0
Rat	293048	0
Rat	289353	0
Rat	cpd:C05570	0
Rat	171135	0
Rat	246234	0
Rat	cpd:C06425	0
Rat	85256	0
Rat	312192	0
Rat	295645	0
Rat	cpd:C07401	0
Rat	chebi:46631	0
Rat	chebi:65133	0
Rat	246239	0
Rat	297386	0
Rat	chebi:42820	0
Rat	24780	0
Rat	24781	0
Rat	266612	0
Rat	116509	0
Rat	287478	0
Rat	315311	0
Rat	304784	0
Rat	304785	0
Rat	chebi:47923	0
Rat	cpd:C00107	0
Rat	171148	0
Rat	54302	0
Rat	54301	0
Rat	29504	0
Rat	29502	0
Rat	chebi:46020	0
Rat	cpd:C07151	0
Rat	301010	0
Rat	cpd:C07049	0
Rat	246280	0
Rat	cpd:C11310	0
Rat	297910	0
Rat	64018	0
Rat	81826	0
Rat	310732	0
Rat	cpd:C00791	0
Rat	25139	0
Rat	310625	0
Rat	311839	0
Rat	294972	0
Rat	361884	0
Rat	289874	0
Rat	100910823	0
Rat	cpd:C00009	0
Rat	361712	0
Rat	362891	0
Rat	chebi:33722	0
Rat	chebi:597326	0
Rat	499443	0
Rat	57341	0
Rat	362973	0
Rat	362650	0
Rat	29460	0
Rat	361303	0
Rat	292844	0
Rat	292843	0
Rat	24934	0
Rat	114709	0
Rat	294228	0
Rat	309607	0
Rat	498287	0
Rat	24931	0
Rat	296562	0
Rat	24930	0
Rat	24974	0
Rat	25109	0
Rat	307199	0
Rat	353253	0
Rat	chebi:60366	0
Rat	chebi:68524	0
Rat	100910669	0
Rat	499400	0
Rat	474146	0
Rat	293618	0
Rat	361787	0
Rat	24747	0
Rat	652929	0
Rat	498079	0
Rat	24223	0
Rat	24988	0
Rat	102556681	0
Rat	309584	0
Rat	361673	0
Rat	362443	0
Rat	25110	0
Rat	414784	0
Rat	24750	0
Rat	chebi:528825	0
Rat	365527	0
Rat	312711	0
Rat	685157	0
Rat	311426	0
Rat	414793	0
Rat	304349	0
Rat	500335	0
Rat	501502	0
Rat	360323	0
Rat	chebi:60453	0
Rat	690076	0
Rat	362657	0
Rat	64392	0
Rat	300886	0
Rat	chebi:63907	0
Rat	315023	0
Rat	chebi:65049	0
Rat	chebi:60473	0
Rat	cpd:C05929	0
Rat	chebi:57455	0
Rat	114590	0
Rat	298598	0
Rat	361244	0
Rat	363266	0
Rat	24805	0
Rat	266606	0
Rat	313413	0
Rat	314349	0
Rat	360202	0
Rat	60422	0
Rat	317396	0
Rat	65178	0
Rat	364033	0
Rat	60568	0
Rat	311854	0
Rat	60566	0
Rat	60564	0
Rat	117106	0
Rat	29704	0
Rat	60668	0
Rat	117028	0
Rat	192154	0
Rat	124461	0
Rat	310097	0
Rat	311187	0
Rat	60465	0
Rat	cpd:C00664	0
Rat	cpd:C03479	0
Rat	299699	0
Rat	cpd:C00440	0
Rat	315763	0
Rat	301737	0
Rat	116680	0
Rat	363616	0
Rat	chebi:57947	0
Rat	50690	0
Rat	chebi:58092	0
Rat	64516	0
Rat	293692	0
Rat	366998	0
Rat	360540	0
Rat	192249	0
Rat	366960	0
Rat	361512	0
Rat	300266	0
Rat	64188	0
Rat	114124	0
Rat	292640	0
Rat	297995	0
Rat	681059	0
Rat	108348178	0
Rat	360834	0
Rat	292925	0
Rat	362118	0
Rat	290775	0
Rat	290635	0
Rat	287645	0
Rat	288659	0
Rat	687208	0
Rat	362502	0
Rat	chebi:16244	0
Rat	cpd:C05198	0
Rat	296350	0
Rat	cpd:C00630	0
Rat	chebi:32812	0
Rat	cpd:C06000	0
Rat	313057	0
Rat	24513	0
Rat	680021	0
Rat	chebi:62637	0
Rat	312381	0
Rat	cpd:C03231	0
Rat	cpd:C01188	0
Rat	chebi:16875	0
Rat	63864	0
Rat	cpd:C04405	0
Rat	chebi:57485	0
Rat	29711	0
Rat	chebi:58445	0
Rat	cpd:C01033	0
Rat	170907	0
Rat	chebi:57344	0
Rat	chebi:57345	0
Rat	chebi:25650	0
Rat	cpd:C03460	0
Rat	310152	0
Rat	311358	0
Rat	cpd:C03345	0
Rat	cpd:C03465	0
Rat	cpd:C03344	0
Rat	311446	0
Rat	chebi:58509	0
Rat	cpd:C01127	0
Rat	361215	0
Rat	chebi:77803	0
Rat	294421	0
Rat	cpd:C00209	0
Rat	chebi:43580	0
Rat	100365773	0
Rat	63938	0
Rat	chebi:57700	0
Rat	chebi:55528	0
Rat	83784	0
Rat	29603	0
Rat	25244	0
Rat	chebi:18377	0
Rat	25134	0
Rat	296649	0
Rat	287535	0
Rat	362283	0
Rat	100361513	0
Rat	114206	0
Rat	309798	0
Rat	65277	0
Rat	64187	0
Rat	286932	0
Rat	293344	0
Rat	685079	0
Rat	25218	0
Rat	60562	0
Rat	117051	0
Rat	311919	0
Rat	291309	0
Rat	116692	0
Rat	116691	0
Rat	500906	0
Rat	361378	0
Rat	chebi:91279	0
Rat	310864	0
Rat	246136	0
Rat	chebi:71553	0
Rat	100361036	0
Rat	366463	0
Rat	291133	0
Rat	24763	0
Rat	cpd:C00232	0
Rat	cpd:C02630	0
Rat	362513	0
Rat	361465	0
Rat	cpd:C05983	0
Rat	cpd:C21017	0
Rat	cpd:C05984	0
Rat	cpd:C21018	0
Rat	cpd:C06002	0
Rat	290921	0
Rat	57301	3.17805378138961
Rat	54289	0
Rat	54294	0
Rat	54292	0
Rat	54297	0
Rat	64466	0
Rat	64015	0
Rat	171104	0
Rat	25237	0
Rat	304815	0
Rat	59075	0
Rat	64551	0
Rat	116637	0
Rat	chebi:142773	0
Rat	361967	0
Rat	117027	3.17805378138961
Rat	117029	2.54149409809895
Rat	361195	0
Rat	58840	0
Rat	500245	0
Rat	406163	0
Rat	29480	0
Rat	65157	0
Rat	296472	0
Rat	cpd:C05141	0
Rat	25098	0
Rat	498246	0
Rat	315691	0
Rat	360658	0
Rat	450224	0
Rat	64636	0
Rat	59293	0
Rat	311764	0
Rat	170843	0
Rat	83765	0
Rat	308118	0
Rat	246254	0
Rat	304195	0
Rat	362021	0
Rat	294394	0
Rat	29563	0
Rat	502757	0
Rat	58947	0
Rat	24247	0
Rat	100360071	0
Rat	500608	0
Rat	117268	0
Rat	307398	0
Rat	289076	0
Rat	cpd:C01146	0
Rat	cpd:C06049	0
Rat	500536	0
Rat	24812	0
Rat	291327	0
Rat	502852	0
Rat	chebi:59869	0
Rat	498011	0
Rat	25217	0
Rat	171105	0
Rat	303193	0
Rat	313098	0
Rat	291905	0
Rat	292127	0
Rat	362678	0
Rat	cpd:C03802	0
Rat	chebi:21891	0
Rat	310745	0
Rat	299203	0
Rat	cpd:C00256	0
Rat	364224	0
Rat	cpd:C00937	0
Rat	cpd:C05993	0
Rat	cpd:C00227	0
Rat	305311	0
Rat	cpd:C16463	0
Rat	314336	0
Rat	313264	0
Rat	chebi:71580	0
Rat	498888	0
Rat	24231	0
Rat	25316	0
Rat	25047	0
Rat	679787	0
Rat	gl:G00092	0
Rat	gl:G00097	0
Rat	gl:G00098	0
Rat	gl:G00099	0
Rat	63888	0
Rat	gl:G00093	0
Rat	gl:G00094	0
Rat	gl:G00392	0
Rat	gl:G00095	0
Rat	gl:G00403	0
Rat	171553	0
Rat	gl:G00103	0
Rat	gl:G00104	0
Rat	499764	0
Rat	gl:G11492	0
Rat	308586	0
Rat	315165	0
Rat	gl:G02977	0
Rat	gl:G13081	0
Rat	gl:G13080	0
Rat	84597	0
Rat	288161	0
Rat	gl:G00090	0
Rat	gl:G00054	0
Rat	296564	0
Rat	gl:G00055	0
Rat	gl:G00056	0
Rat	gl:G00050	0
Rat	gl:G00051	0
Rat	gl:G00052	0
Rat	gl:G00889	0
Rat	gl:G00047	0
Rat	60670	0
Rat	306860	0
Rat	686081	0
Rat	gl:G00064	0
Rat	gl:G00066	0
Rat	gl:G00067	0
Rat	gl:G00060	0
Rat	gl:G00062	0
Rat	gl:G00063	0
Rat	gl:G00057	0
Rat	gl:G00058	0
Rat	gl:G00059	0
Rat	366064	0
Rat	gl:G00075	0
Rat	gl:G00076	0
Rat	gl:G00077	0
Rat	246766	0
Rat	gl:G00071	0
Rat	gl:G00072	0
Rat	gl:G00073	0
Rat	gl:G00074	0
Rat	gl:G00068	0
Rat	gl:G00069	0
Rat	304023	0
Rat	gl:G00428	0
Rat	gl:G00081	0
Rat	gl:G00086	0
Rat	gl:G00042	0
Rat	gl:G00044	0
Rat	gl:G00088	0
Rat	gl:G00089	0
Rat	gl:G00082	0
Rat	gl:G00083	0
Rat	gl:G00084	0
Rat	gl:G00085	0
Rat	gl:G00039	0
Rat	gl:G00079	0
Rat	gl:G00036	0
Rat	gl:G00037	0
Rat	gl:G00038	0
Rat	102549059	0
Rat	65270	0
Rat	314360	0
Rat	81536	0
Rat	362275	0
Rat	192270	0
Rat	683713	0
Rat	303790	0
Rat	289322	0
Rat	64369	0
Rat	298399	0
Rat	cpd:C03405	0
Rat	cpd:C22467	0
Rat	498300	0
Rat	cpd:C06126	0
Rat	24591	0
Rat	29204	0
Rat	cpd:C06127	0
Rat	cpd:C06128	0
Rat	290658	0
Rat	cpd:C00319	0
Rat	gl:G00110	0
Rat	gl:G00111	0
Rat	gl:G00127	0
Rat	gl:G00128	0
Rat	gl:G00129	0
Rat	gl:G00108	0
Rat	gl:G00123	0
Rat	gl:G00124	0
Rat	gl:G00125	0
Rat	gl:G00126	0
Rat	365984	0
Rat	gl:G00109	0
Rat	171079	0
Rat	407765	0
Rat	gl:G00120	0
Rat	gl:G00116	0
Rat	gl:G00117	0
Rat	gl:G00118	0
Rat	gl:G00119	0
Rat	gl:G00112	0
Rat	gl:G00113	0
Rat	gl:G00114	0
Rat	gl:G00115	0
Rat	cpd:C12269	0
Rat	685059	0
Rat	cpd:C15998	0
Rat	cpd:C15999	0
Rat	680036	0
Rat	361286	0
Rat	29447	0
Rat	25604	0
Rat	chebi:64192	0
Rat	362277	0
Rat	316395	0
Rat	317241	0
Rat	29274	0
Rat	303088	0
Rat	308775	0
Rat	685029	0
Rat	362087	0
Rat	360926	0
Rat	316575	0
Rat	683077	0
Rat	306956	0
Rat	652955	0
Rat	301042	0
Rat	362900	0
Rat	298689	0
Rat	192256	0
Rat	367167	0
Rat	81815	0
Rat	311373	0
Rat	303963	0
Rat	314613	0
Rat	313525	0
Rat	299197	0
Rat	155812	0
Rat	301515	0
Rat	360491	0
Rat	690769	0
Rat	361585	0
Rat	307271	0
Rat	362002	0
Rat	364681	0
Rat	140939	0
Rat	295252	0
Rat	316005	0
Rat	80897	0
Rat	314028	0
Rat	94196	0
Rat	500511	0
Rat	499415	0
Rat	313115	0
Rat	296161	0
Rat	315608	0
Rat	50558	0
Rat	361866	0
Rat	360534	0
Rat	315863	0
Rat	362736	0
Rat	498726	0
Rat	313658	0
Rat	289437	0
Rat	407756	0
Rat	302987	0
Rat	288596	0
Rat	619577	0
Rat	360592	0
